regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior	precision	recall
sigB	ywjB	20.0	20.0	0.776465856902	0.991768438881	0	0.722222222222	0.57910906298
sigG	yhdB	20.0	20.0	0.619809434572	0.991761908442	0	0.721876495931	0.57910906298
sigH	spo0A	20.0	20.0	0.673610003609	0.991761679304	1	0.722009569378	0.579493087558
spoIVCB	yhdB	20.0	20.0	0.597573358665	0.991749534978	0	0.721664275466	0.579493087558
comK	ydeE	20.0	20.0	0.621733076615	0.99173269332	0	0.721319311663	0.579493087558
spoVT	yrzR	20.0	20.0	0.644310623659	0.991727423141	0	0.720974677496	0.579493087558
liaR	yhcY	20.0	20.0	0.681256234444	0.991726621157	1	0.721107927412	0.579877112135
sigM	murB	20.0	20.0	0.764714471688	0.991723986068	1	0.721241050119	0.580261136713
abrB	epsF	-20.0	20.0	0.652057868494	0.991692708702	-1	0.721374045802	0.58064516129
yvrH	dltC	20.0	20.0	0.640391304743	0.991671627986	1	0.72150691464	0.581029185868
abrB	yydF	-20.0	20.0	0.702590608044	0.991671055141	-1	0.721639656816	0.581413210445
comK	ycbP	20.0	20.0	0.635209497785	0.99166864919	0	0.721295855169	0.581413210445
sigG	yojJ	20.0	20.0	0.632253650688	0.991662691596	0	0.720952380952	0.581413210445
arsR	fabHB	-20.0	20.0	0.635276338185	0.991646308214	0	0.720609233698	0.581413210445
sigH	ykkA	20.0	20.0	0.678173885135	0.991637028116	0	0.72026641294	0.581413210445
spoVT	ykzP	20.0	20.0	0.640943015659	0.991611479206	0	0.719923918212	0.581413210445
fnr	yraH	20.0	20.0	0.661122157592	0.991607812994	0	0.719581749049	0.581413210445
yqaE	yqbE	-20.0	20.0	0.803091075522	0.991607583856	0	0.719239904988	0.581413210445
rok	ydiS	-20.0	20.0	0.593179968137	0.99160712558	0	0.718898385565	0.581413210445
yqaE	yqbJ	-20.0	20.0	0.725456605168	0.991588565385	0	0.718557190318	0.581413210445
phoP	yxiO	20.0	20.0	0.740849865117	0.991584326328	1	0.718690702087	0.581797235023
spoIVCB	ykuD	20.0	20.0	0.674099623272	0.991584097189	1	0.718824087245	0.582181259601
yuaC	yvbF	-20.0	20.0	0.611007663797	0.991572754848	0	0.718483412322	0.582181259601
sigE	ypuI	20.0	20.0	0.639646748101	0.99155969397	0	0.718143060161	0.582181259601
abrB	yrpD	-20.0	20.0	0.696970371966	0.991552246978	-1	0.718276515152	0.582565284178
fur	ymcB	20.0	20.0	0.63053137561	0.991519136506	0	0.717936583057	0.582565284178
sigL	buk	20.0	20.0	0.782255595879	0.991517303401	1	0.718070009461	0.582949308756
spoVT	gerBC	-20.0	20.0	0.614413712767	0.99150836701	0	0.717730496454	0.582949308756
ysmB	yrzI	20.0	20.0	0.658085801745	0.991496222685	0	0.717391304348	0.582949308756
sigW	ydjO	20.0	20.0	0.645133294299	0.991491296214	1	0.717524799244	0.583333333333
fur	zosA	20.0	20.0	0.626938379948	0.991483620084	0	0.717186024551	0.583333333333
yhbI	ytxM	20.0	20.0	0.647647126562	0.99147892275	0	0.716847569608	0.583333333333
yvrH	yczI	20.0	20.0	0.712488278065	0.991478464474	0	0.716509433962	0.583333333333
sigA	acpP	20.0	20.0	0.655174559914	0.991464028766	1	0.716643092881	0.583717357911
rok	dps	-20.0	20.0	0.632612211205	0.991460591693	0	0.71630537229	0.583717357911
resD	codY	20.0	20.0	0.680445258941	0.9914546341	0	0.715967969854	0.583717357911
degU	flgL	20.0	20.0	0.634706611026	0.991438708994	1	0.716101694915	0.584101382488
sigB	nhaX	20.0	20.0	0.704805314579	0.991438708994	1	0.716235294118	0.584485407066
resD	yxaL	20.0	20.0	0.647662644233	0.991433209677	0	0.715898400753	0.584485407066
abrB	epsE	-20.0	20.0	0.597792737143	0.991425877254	-1	0.716031969911	0.584869431644
yraB	ywoC	20.0	20.0	0.687017766327	0.991418888539	0	0.715695488722	0.584869431644
spxA	luxS	20.0	20.0	0.658118098607	0.991413732929	0	0.715359323626	0.584869431644
ytlI	ygaN	20.0	20.0	0.661130900151	0.991411441547	0	0.715023474178	0.584869431644
sigH	yisT	20.0	20.0	0.63571750409	0.991406171368	0	0.714687939934	0.584869431644
abrB	yxiC	-20.0	20.0	0.785080775247	0.991375008571	0	0.71435272045	0.584869431644
fur	yuiH	-20.0	20.0	0.611756388189	0.991368821839	0	0.714017815284	0.584869431644
spoIVCB	yqaO	20.0	20.0	0.840148716228	0.991364468213	0	0.713683223993	0.584869431644
comK	flgK	20.0	20.0	0.675227973015	0.991358968896	1	0.713817330211	0.585253456221
purR	folD	-20.0	20.0	0.697457385597	0.991343502067	-1	0.713951310861	0.585637480799
sigH	ureA	20.0	20.0	0.58912906599	0.991329982913	1	0.714085166121	0.586021505376
spxA	srfAD	-20.0	20.0	0.637391251026	0.991325285579	-1	0.714218896165	0.586405529954
resD	clpQ	20.0	20.0	0.654203496982	0.991319213417	0	0.713884992987	0.586405529954
sigD	amyX	20.0	20.0	0.599687332633	0.991317151173	0	0.713551401869	0.586405529954
yraB	ywnF	20.0	20.0	0.638035230582	0.991315318067	0	0.713218122373	0.586405529954
yqaE	levB	-20.0	20.0	0.605594503905	0.991307183661	0	0.712885154062	0.586405529954
gabR	yfmR	20.0	20.0	0.615332101692	0.991278541384	0	0.7125524965	0.586405529954
sigG	yqjB	20.0	20.0	0.654931507423	0.991269948701	0	0.712220149254	0.586405529954
spo0A	pdhA	-20.0	20.0	0.649781424956	0.991257575238	0	0.711888111888	0.586405529954
ccpA	acuB	-20.0	20.0	0.632128974384	0.991253909026	-1	0.712022367195	0.586789554531
sigB	nadE	20.0	20.0	0.680914310769	0.991230766067	1	0.712156497438	0.587173579109
spoIVCB	aprX	20.0	20.0	0.611833246206	0.991226183303	0	0.711824953445	0.587173579109
gerE	ytkC	20.0	20.0	0.60313043582	0.991222860799	0	0.711493718008	0.587173579109
comA	degQ	20.0	20.0	0.61595319069	0.991219194587	1	0.711627906977	0.587557603687
ccpA	xsa	-20.0	20.0	0.727496281119	0.991213580701	0	0.71129707113	0.587557603687
ycbG	yfiH	-20.0	20.0	0.661657554288	0.991209799921	0	0.710966542751	0.587557603687
sigB	menE	20.0	20.0	0.635025233629	0.991204873449	0	0.710636321412	0.587557603687
tnrA	leuC	-20.0	20.0	0.610674630666	0.99120212379	-1	0.710770659239	0.587941628264
sigY	yqjL	20.0	20.0	0.654339968613	0.991200519823	0	0.710440835267	0.587941628264
sigA	hisC	20.0	20.0	0.749983296599	0.991160878912	1	0.710575139147	0.588325652842
comK	tlpC	-20.0	20.0	0.687609746262	0.991155035888	0	0.710245711637	0.588325652842
ftsR	pssA	20.0	20.0	0.665394403699	0.991147245189	0	0.709916589435	0.588325652842
resD	ctaO	20.0	20.0	0.577806541354	0.99114197501	0	0.709587772117	0.588325652842
yqaE	ydfC	-20.0	20.0	0.763747672773	0.991136704831	0	0.709259259259	0.588325652842
sigW	ydjI	20.0	20.0	0.594755537192	0.991133611465	0	0.70893105044	0.588325652842
ysmB	ykzR	20.0	20.0	0.61459377863	0.991126279042	0	0.708603145236	0.588325652842
sigA	rpsH	20.0	20.0	0.609362384784	0.991120436018	1	0.708737864078	0.588709677419
gerE	cwlH	20.0	20.0	0.609772808041	0.991098553319	1	0.70887245841	0.589093701997
sigF	yfhD	20.0	20.0	0.687228402263	0.991092252018	0	0.708545034642	0.589093701997
ydfI	yvbG	20.0	20.0	0.864015337558	0.991078962002	0	0.708217913204	0.589093701997
ftsR	ypmS	20.0	20.0	0.651278080697	0.991077701741	0	0.707891093678	0.589093701997
ftsR	yobF	20.0	20.0	0.58853911809	0.991076097774	0	0.707564575646	0.589093701997
spxA	yitU	20.0	20.0	0.660173206667	0.991042987302	0	0.707238358691	0.589093701997
sigM	minC	20.0	20.0	0.596967943262	0.991037373416	1	0.707373271889	0.589477726575
yqaE	yqaN	-20.0	20.0	0.688057792951	0.991033707205	-1	0.707508060801	0.589861751152
sigA	rplD	20.0	20.0	0.733351802168	0.991026260213	1	0.707642725599	0.59024577573
tnrA	leuA	-20.0	20.0	0.52899304407	0.991024312538	-1	0.707777266452	0.590629800307
abrB	rapK	-20.0	20.0	0.595908218671	0.991022135725	-1	0.707911683533	0.591013824885
lexA	yqjH	-20.0	20.0	0.676208956565	0.991013084766	0	0.707586206897	0.591013824885
spoIIID	yyaD	-20.0	20.0	0.643164898127	0.991010105969	0	0.707261029412	0.591013824885
sigB	yebG	20.0	20.0	0.616167778201	0.991008158294	0	0.706936150666	0.591013824885
yozG	yjzG	20.0	20.0	0.623064231343	0.991001856993	0	0.706611570248	0.591013824885
sigH	ytxJ	20.0	20.0	0.626692291604	0.990995441123	1	0.70674621386	0.591397849462
sigB	yqhQ	20.0	20.0	0.682960346085	0.990990400083	1	0.706880733945	0.59178187404
abrB	epsD	-20.0	20.0	0.663781547064	0.990975047823	-1	0.707015130674	0.592165898618
spxA	trxA	20.0	20.0	0.693304557698	0.990956258489	1	0.707149404216	0.592549923195
tnrA	ilvB	-20.0	20.0	0.528407544189	0.99095614392	-1	0.707283554741	0.592933947773
rok	yqgA	-20.0	20.0	0.597443103555	0.990946749253	0	0.70695970696	0.592933947773
sigE	cotZ	20.0	20.0	0.605509233125	0.990928418196	0	0.706636155606	0.592933947773
cymR	ycgL	-20.0	20.0	0.662149255956	0.990920512928	0	0.706312900274	0.592933947773
ftsR	yhdW	20.0	20.0	0.60539700958	0.990920398359	0	0.705989940558	0.592933947773
sigG	ypbQ	20.0	20.0	0.649566549375	0.990901494457	0	0.705667276051	0.592933947773
sigD	yabN	20.0	20.0	0.663846572993	0.99089336005	0	0.70534490635	0.592933947773
sigA	rplP	20.0	20.0	0.709426241479	0.990893016343	1	0.705479452055	0.59331797235
mta	fabG	20.0	20.0	0.599887232534	0.99089209979	0	0.705157462346	0.59331797235
sigW	sigY	20.0	20.0	0.661326492965	0.99088568392	0	0.704835766423	0.59331797235
sigB	rsbV	20.0	20.0	0.653357750074	0.990871477351	1	0.704970360237	0.593701996928
spoIIID	yhaL	-20.0	20.0	0.604377469005	0.990865405188	0	0.704649042844	0.593701996928
lmrA	ydgK	-20.0	20.0	0.668454906838	0.990857843627	0	0.704328018223	0.593701996928
spoIVCB	asd	20.0	20.0	0.770763906764	0.990855666814	1	0.704462659381	0.594086021505
csoR	ydhK	-20.0	20.0	0.586397766478	0.990852115172	0	0.704142011834	0.594086021505
mntR	perR	-20.0	20.0	0.606229570879	0.990850969481	0	0.703821656051	0.594086021505
abrB	epsI	-20.0	20.0	0.580534786557	0.990845584733	-1	0.703956343793	0.594470046083
cysL	sumT	20.0	20.0	0.636089624943	0.990842605936	0	0.703636363636	0.594470046083
sigY	yqbA	20.0	20.0	0.690537767771	0.990838023172	0	0.703316674239	0.594470046083
sigA	rpmC	20.0	20.0	0.723536405368	0.990836877481	1	0.703451407811	0.594854070661
spoIIID	spoIIIAC	-20.0	20.0	0.592760002556	0.990832752993	-1	0.703586019065	0.595238095238
sigF	cydB	20.0	20.0	0.636477288694	0.990815567627	0	0.703266787659	0.595238095238
sigH	ydfB	20.0	20.0	0.617093087466	0.990792653806	0	0.702947845805	0.595238095238
abrB	epsH	-20.0	20.0	0.599087742145	0.990792539237	-1	0.703082502267	0.595622119816
yraB	yfiC	20.0	20.0	0.649491454013	0.990767563172	0	0.702763932941	0.595622119816
degU	yfjD	20.0	20.0	0.568421768827	0.990761605578	0	0.702445652174	0.595622119816
sigG	seaA	20.0	20.0	0.57956395906	0.990734223562	0	0.702127659574	0.595622119816
bltR	yvdR	20.0	20.0	0.587126405517	0.990727234847	0	0.701809954751	0.595622119816
sigL	acoL	20.0	20.0	0.568583092142	0.99070122766	1	0.701944821348	0.596006144393
yraB	nhaK	20.0	20.0	0.631088749534	0.990651848375	0	0.701627486438	0.596006144393
abrB	cccA	-20.0	20.0	0.651873138067	0.990639589481	-1	0.701762313601	0.596390168971
rok	yqbC	-20.0	20.0	0.647372145645	0.990635694131	0	0.701445347787	0.596390168971
sigE	yuzI	20.0	20.0	0.627965447056	0.990626986879	0	0.701128668172	0.596390168971
yraB	ydgC	20.0	20.0	0.582410989483	0.990622060407	0	0.700812274368	0.596390168971
sigH	yhcS	20.0	20.0	0.552275510964	0.990620571009	0	0.70049616599	0.596390168971
spo0A	ctaD	20.0	20.0	0.609028463151	0.990616790228	0	0.700180342651	0.596390168971
sigA	rpsK	20.0	20.0	0.598390486887	0.990609916082	1	0.700315457413	0.596774193548
ccpA	hutP	-20.0	20.0	0.612858957431	0.990598917448	-1	0.70045045045	0.597158218126
ylbO	cotV	20.0	20.0	0.559535688066	0.990577149318	0	0.700135074291	0.597158218126
yobD	yozC	20.0	20.0	0.686830011364	0.990575889058	0	0.699819981998	0.597158218126
degU	flgK	20.0	20.0	0.60522805406	0.99056408844	1	0.699955015744	0.597542242704
abrB	epsM	-20.0	20.0	0.615329394868	0.990558474554	-1	0.700089928058	0.597926267281
mta	yizC	20.0	20.0	0.696626946109	0.990557328863	0	0.699775280899	0.597926267281
ylbO	cotX	20.0	20.0	0.614208239048	0.990555839464	0	0.699460916442	0.597926267281
ccpA	lcfA	-20.0	20.0	0.627384936192	0.990549423594	-1	0.699595868882	0.598310291859
exuR	usd	20.0	20.0	0.625300215871	0.990541403757	0	0.699281867145	0.598310291859
sigB	yfhJ	20.0	20.0	0.636690771	0.990532811074	0	0.698968147151	0.598310291859
sigA	rpsQ	20.0	20.0	0.667143328264	0.990526051497	1	0.699103139013	0.598694316436
spo0A	yodL	20.0	20.0	0.596332987297	0.990506803887	0	0.698789780368	0.598694316436
mta	yisB	20.0	20.0	0.606910504628	0.990504283367	0	0.698476702509	0.598694316436
yvrH	yxiM	20.0	20.0	0.676302139453	0.990490878781	0	0.69816390506	0.598694316436
sigE	yjdG	20.0	20.0	0.775475989076	0.990489160245	0	0.697851387645	0.598694316436
spoIIID	ycgF	-20.0	20.0	0.637039520339	0.990479421871	-1	0.697986577181	0.599078341014
ylpC	proA	-20.0	20.0	0.672700316576	0.990478619887	0	0.697674418605	0.599078341014
yraB	ywoD	20.0	20.0	0.59058819953	0.990470256342	0	0.697362539115	0.599078341014
ykvZ	yscB	-20.0	20.0	0.567376299162	0.990462580212	0	0.697050938338	0.599078341014
mntR	yeaB	20.0	20.0	0.611044358234	0.990458914001	0	0.6967396159	0.599078341014
resD	yybN	-20.0	20.0	0.581679046153	0.990432677675	0	0.696428571429	0.599078341014
yclJ	ykcB	20.0	20.0	0.647329864752	0.990426834651	1	0.696564033913	0.599462365591
ccpA	leuA	20.0	20.0	0.629024712301	0.990425116114	1	0.696699375558	0.599846390169
dnaA	yitU	-20.0	20.0	0.599325564578	0.990423397578	0	0.696388765047	0.599846390169
spoIIID	spoIIIAA	-20.0	20.0	0.540352548641	0.990416523431	-1	0.696524064171	0.600230414747
tnrA	leuB	-20.0	20.0	0.547276713281	0.990406326781	-1	0.696659242762	0.600614439324
abrB	gmuA	20.0	20.0	0.6161580851	0.990403233415	1	0.69679430098	0.600998463902
ftsR	ywzG	20.0	20.0	0.626453753761	0.990401973155	0	0.696484201157	0.600998463902
tnrA	leuD	-20.0	20.0	0.50015854655	0.990400942033	-1	0.696619217082	0.601382488479
rok	yjcM	-20.0	20.0	0.607930639769	0.990396015561	0	0.696309470876	0.601382488479
sigH	ykkB	20.0	20.0	0.608513800684	0.990391891074	0	0.696	0.601382488479
arsR	cyeB	-20.0	20.0	0.651197788648	0.990378486488	0	0.695690804087	0.601382488479
sigA	rplX	20.0	20.0	0.594571611318	0.990368404407	1	0.695825932504	0.601766513057
sigG	yqeC	20.0	20.0	0.573873754418	0.990350187919	0	0.695517088327	0.601766513057
yesS	yteS	20.0	20.0	0.638228406409	0.990329909187	0	0.69520851819	0.601766513057
sigH	yuxO	20.0	20.0	0.647470184053	0.990329909187	0	0.694900221729	0.601766513057
abrB	yoxA	-20.0	20.0	0.566710884879	0.990319941675	0	0.694592198582	0.601766513057
ylbO	cotW	20.0	20.0	0.541136254002	0.990316504602	0	0.694284448383	0.601766513057
yesS	yvfR	20.0	20.0	0.729064703253	0.990310661578	0	0.693976970771	0.601766513057
spoIIID	gerM	-20.0	20.0	0.570904801964	0.990296455008	-1	0.694112439132	0.602150537634
spoVT	yizC	20.0	20.0	0.590204970355	0.990282477578	0	0.693805309735	0.602150537634
hpr	bacC	-20.0	20.0	0.694121659002	0.990266323334	-1	0.693940734188	0.602534562212
sigL	acoC	20.0	20.0	0.558349739914	0.990264833935	1	0.694076038904	0.60291858679
comA	phrC	20.0	20.0	0.604974850371	0.990245700895	1	0.694211224039	0.603302611367
sigM	dinG	20.0	20.0	0.576337109078	0.990243638651	0	0.69390459364	0.603302611367
perR	ahpF	-20.0	20.0	0.563050318426	0.990241920114	-1	0.694039735099	0.603686635945
abrB	ykuU	-20.0	20.0	0.667046791654	0.990236764504	-1	0.694174757282	0.604070660522
sigA	rplB	20.0	20.0	0.569277788382	0.990229546651	1	0.694309660344	0.6044546851
ccpA	qcrA	-20.0	20.0	0.57221530508	0.990229088374	-1	0.694444444444	0.604838709677
abrB	epsL	-20.0	20.0	0.543935490375	0.990224276472	-1	0.69457910974	0.605222734255
purR	guaC	-20.0	20.0	0.656348729887	0.990222672504	-1	0.694713656388	0.605606758833
sigH	yhcR	20.0	20.0	0.57182446886	0.990220381122	0	0.69440774989	0.605606758833
ccpA	qcrC	-20.0	20.0	0.604512572065	0.990213621545	0	0.694102112676	0.605606758833
sigH	yodL	20.0	20.0	0.552572063403	0.990207320244	0	0.693796744391	0.605606758833
ydeE	comK	20.0	20.0	0.534428059605	0.990206861968	0	0.693491644679	0.605606758833
sigA	rpsE	20.0	20.0	0.659012850232	0.990204914293	1	0.693626373626	0.60599078341
sigE	yoaQ	20.0	20.0	0.836070793193	0.990203883171	0	0.693321616872	0.60599078341
hrcA	rimO	-20.0	20.0	0.596010077489	0.990199300407	-1	0.693456302152	0.606374807988
spoIVCB	yqfT	20.0	20.0	0.583889894861	0.990192769968	0	0.693151887621	0.606374807988
abrB	gmuF	20.0	20.0	0.689585751657	0.990190020309	1	0.693286529179	0.606758832565
codY	aslA	-20.0	20.0	0.567122532641	0.990172032959	-1	0.693421052632	0.607142857143
ccpA	yugM	-20.0	20.0	0.634631278929	0.990153931041	0	0.693117053924	0.607142857143
gntR	gntK	-20.0	20.0	0.604239755935	0.990153243626	-1	0.693251533742	0.60752688172
ccpA	fadN	-20.0	20.0	0.612248350674	0.990144765512	-1	0.693385895751	0.607910906298
sigM	yqjL	20.0	20.0	0.674107892753	0.990130788081	1	0.693520140105	0.608294930876
sigE	ycgG	18.0	20.0	0.815405575945	0.99011692522	1	0.693654266958	0.608678955453
ytdP	yvqJ	20.0	20.0	0.565972656424	0.990094011398	0	0.693350831146	0.608678955453
abrB	bacC	-20.0	20.0	0.691162231208	0.990090574325	-1	0.693484914735	0.609062980031
lmrA	ypvA	-20.0	20.0	0.570400570144	0.990088053805	0	0.693181818182	0.609062980031
ccpA	ytcQ	-20.0	20.0	0.595979417313	0.990086908114	0	0.692878986457	0.609062980031
yqaE	ykzH	-20.0	20.0	0.712333750105	0.990072243268	0	0.692576419214	0.609062980031
comK	yitM	20.0	20.0	0.618357854306	0.990071326715	0	0.692274116107	0.609062980031
gabR	ytsP	20.0	20.0	0.58234438437	0.990071097577	0	0.691972076789	0.609062980031
sigM	divIB	20.0	20.0	0.688531543673	0.990070410163	1	0.692106410816	0.609447004608
sigF	yrzQ	20.0	20.0	0.791937023589	0.990050589707	0	0.691804707934	0.609447004608
yoaU	ywbE	20.0	20.0	0.614103278912	0.990039820211	0	0.691503267974	0.609447004608
sigB	ywiE	20.0	20.0	0.835552013088	0.990034320894	1	0.691637630662	0.609831029186
spoIIID	ywlD	-20.0	20.0	0.544463066347	0.990032487789	0	0.691336525903	0.609831029186
comK	sacY	20.0	20.0	0.635749690378	0.990031342097	0	0.691035683203	0.609831029186
spo0A	pdhB	-20.0	20.0	0.623844343167	0.990030769252	0	0.690735102218	0.609831029186
yclJ	yngB	20.0	20.0	0.581941511159	0.990028019593	1	0.690869565217	0.610215053763
ctsR	radA	-20.0	20.0	0.581349465928	0.990024467951	-1	0.691003911343	0.610599078341
ydeS	ydbA	20.0	20.0	0.664339106633	0.990019312341	0	0.690703735882	0.610599078341
spoIVCB	ycgG	20.0	20.0	0.580552786698	0.990007855431	0	0.690403821103	0.610599078341
spoIVCB	ypbH	20.0	20.0	0.589334885944	0.989990555496	0	0.690104166667	0.610599078341
cysL	cysC	20.0	20.0	0.618645929184	0.98997852574	0	0.689804772234	0.610599078341
sigM	walH	20.0	20.0	0.622085350206	0.989969933057	0	0.689505637467	0.610599078341
lmrA	mdr	-20.0	20.0	0.583556644654	0.989921241187	0	0.689206762029	0.610599078341
yraB	yitW	20.0	20.0	0.621061411829	0.989906920048	0	0.688908145581	0.610599078341
sigE	yoaR	20.0	20.0	0.644035614063	0.989898556504	0	0.688609787787	0.610599078341
tnrA	ilvH	-20.0	20.0	0.681668362406	0.989884579073	-1	0.688744588745	0.610983102919
ftsR	hisJ	20.0	20.0	0.629865949254	0.989878048634	0	0.688446559931	0.610983102919
sigB	yflD	20.0	20.0	0.705301102042	0.989875069837	0	0.688148788927	0.610983102919
sigW	yocM	20.0	20.0	0.59796228733	0.989857540764	0	0.6878512754	0.610983102919
spxA	ywhA	20.0	20.0	0.571280206029	0.989855363951	0	0.687554019015	0.610983102919
spo0A	fliM	-20.0	20.0	0.753768768069	0.989855134813	-1	0.687688984881	0.611367127496
padR	ybcC	20.0	20.0	0.60514328335	0.98983749117	0	0.687392055268	0.611367127496
sigG	yqjC	20.0	20.0	0.567358935782	0.989820076666	0	0.687095381959	0.611367127496
purR	glyA	-20.0	20.0	0.604544761018	0.989818014422	-1	0.687230371009	0.611751152074
sigA	rplQ	20.0	20.0	0.551263822565	0.989817785284	0	0.686934023286	0.611751152074
yclA	yqeF	20.0	20.0	0.656507839932	0.989816754162	0	0.686637931034	0.611751152074
comK	flgL	20.0	20.0	0.586893190659	0.989814691918	1	0.686772942697	0.612135176651
yvrH	mgtE	-20.0	20.0	0.591614192667	0.989810109154	0	0.686477174849	0.612135176651
ydfI	yqbN	20.0	20.0	0.640297020397	0.989809078032	0	0.686181661644	0.612135176651
sigB	clpE	20.0	20.0	0.517242040996	0.989797048276	0	0.685886402754	0.612135176651
yczG	yheE	20.0	20.0	0.572626486253	0.989788570162	0	0.685591397849	0.612135176651
gerE	yrzN	-20.0	20.0	0.573913219451	0.989761531853	0	0.685296646604	0.612135176651
sigG	ytzL	20.0	20.0	0.556265617545	0.989752480894	0	0.685002148689	0.612135176651
sigG	yrzR	20.0	20.0	0.557498575571	0.989744461056	0	0.68470790378	0.612135176651
spxA	mccA	20.0	20.0	0.590680342965	0.989744461056	1	0.684843280378	0.612519201229
rghRA	phrG	-20.0	20.0	0.604406493426	0.989734378975	-1	0.684978540773	0.612903225806
arsR	ykvO	-20.0	20.0	0.624279373776	0.989725557154	0	0.684684684685	0.612903225806
arsR	ydgJ	-20.0	20.0	0.57278258995	0.989714329381	0	0.684391080617	0.612903225806
ccpA	yesP	-20.0	20.0	0.578045708728	0.989712610845	0	0.684097728247	0.612903225806
mta	yitV	20.0	20.0	0.565170893219	0.989702414194	0	0.683804627249	0.612903225806
resD	mreBH	20.0	20.0	0.637813255918	0.989699779105	0	0.683511777302	0.612903225806
ftsR	yneI	20.0	20.0	0.582791276788	0.989695883755	0	0.683219178082	0.612903225806
ftsR	ylbG	20.0	20.0	0.654037087606	0.989690728146	0	0.682926829268	0.612903225806
degU	yxiB	20.0	20.0	0.499795777424	0.989676292438	0	0.682634730539	0.612903225806
ybbH	ybbC	20.0	20.0	0.608720030326	0.989671938812	0	0.682342881573	0.612903225806
cysL	sat	20.0	20.0	0.579345146356	0.989640088601	0	0.682051282051	0.612903225806
