regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior	precision	recall
ccpA	araN	-20.0	20.0	0.436442724684	0.990556346101	-1	0.729083665339	0.556653992395
nadR	yqhM	20.0	20.0	0.415887438985	0.990547806505	0	0.728720756595	0.556653992395
spoIVCB	yrhB	20.0	20.0	0.485681318614	0.990545415419	0	0.728358208955	0.556653992395
sigM	mreB	20.0	20.0	0.567473643918	0.990531865927	1	0.728493286922	0.557034220532
spo0A	spoIIAA	20.0	20.0	0.549991133482	0.990514786736	1	0.728628230616	0.557414448669
sigE	cotT	20.0	20.0	0.4269832774	0.990501806551	1	0.728763040238	0.557794676806
yclA	yisN	20.0	20.0	0.438669950731	0.990498390713	0	0.728401191658	0.557794676806
ccpC	yqjN	-20.0	20.0	0.537201474891	0.990498049129	0	0.728039702233	0.557794676806
lexA	uvrA	-20.0	20.0	0.44937776834	0.990496568933	-1	0.728174603175	0.558174904943
gerE	ykuD	-20.0	20.0	0.432523771565	0.990488029337	0	0.727813584531	0.558174904943
sigA	pyrP	20.0	20.0	0.467284944658	0.99048734617	1	0.727948463826	0.55855513308
yobD	yncF	20.0	20.0	0.480729729339	0.990486207557	0	0.727587914809	0.55855513308
cymR	mtnW	-20.0	20.0	0.415097729641	0.990484727361	0	0.727227722772	0.55855513308
ylaC	yybH	20.0	20.0	0.468991693441	0.990482563996	0	0.726867887185	0.55855513308
ykrK	efeM	20.0	20.0	0.445611512935	0.990478578852	0	0.726508407517	0.55855513308
ylaC	fabZ	20.0	20.0	0.457365682765	0.990439524436	0	0.726149283243	0.55855513308
sigB	yfkS	20.0	20.0	0.420686201934	0.990431212563	1	0.72628458498	0.558935361217
comK	yvrN	20.0	20.0	0.541422068848	0.990419029407	1	0.726419753086	0.559315589354
yqaE	yqbK	-20.0	20.0	0.453127604593	0.990412767037	0	0.726061204344	0.559315589354
ftsR	ywdE	20.0	20.0	0.45990443027	0.9904022918	0	0.725703009373	0.559315589354
abrB	yydF	-20.0	20.0	0.505301154975	0.990401267048	-1	0.7258382643	0.55969581749
sigE	ypjD	20.0	20.0	0.465210776657	0.990390108644	0	0.725480532282	0.55969581749
rghRA	ssbB	-20.0	20.0	0.389232474335	0.990389653198	0	0.725123152709	0.55969581749
spoIVCB	yclG	20.0	20.0	0.544794734625	0.990388970031	0	0.724766125062	0.55969581749
licR	amyD	20.0	20.0	0.431947495171	0.990373257175	0	0.724409448819	0.55969581749
tnrA	aroB	-20.0	20.0	0.462567142711	0.990369613615	0	0.724053123463	0.55969581749
ycgP	xpt	-20.0	20.0	0.496080904903	0.9903628958	0	0.723697148476	0.55969581749
sigF	yetF	20.0	20.0	0.4640675722	0.990350826505	0	0.723341523342	0.55969581749
xpf	ykzU	20.0	20.0	0.480208908102	0.990336479984	0	0.722986247544	0.55969581749
abh	srfAA	-20.0	20.0	0.492203352273	0.99029492062	-1	0.723122238586	0.560076045627
sigA	rplD	20.0	20.0	0.454617341873	0.990289227557	1	0.723258096173	0.560456273764
sigE	glgA	20.0	20.0	0.494972974458	0.990254499869	1	0.7233938205	0.560836501901
sigH	phrG	20.0	20.0	0.500717113009	0.990254044424	1	0.723529411765	0.561216730038
abrB	pksE	-20.0	20.0	0.473943984038	0.990242202851	0	0.723174914258	0.561216730038
spo0A	flgD	-20.0	20.0	0.594614166518	0.990237762262	-1	0.723310479922	0.561596958175
cssR	ydiF	20.0	20.0	0.41879076506	0.990214648423	0	0.722956436613	0.561596958175
abrB	yjdB	-20.0	20.0	0.520415141221	0.990206336551	-1	0.723091976517	0.561977186312
ccpA	abfA	-20.0	20.0	0.420003787274	0.990204059325	-1	0.723227383863	0.562357414449
pucR	ureC	20.0	20.0	0.434927879835	0.990194153394	1	0.723362658847	0.562737642586
codY	mcpC	-20.0	20.0	0.625692380544	0.990185158354	0	0.723009281876	0.562737642586
sigA	rplE	20.0	20.0	0.424654628315	0.990175594007	1	0.72314453125	0.563117870722
spxA	ytvA	20.0	20.0	0.445387149843	0.990175138562	1	0.723279648609	0.563498098859
sigW	ypuA	20.0	20.0	0.509249454071	0.990146445522	0	0.722926829268	0.563498098859
arsR	gbsB	-20.0	20.0	0.46852669657	0.990119915845	0	0.722574353974	0.563498098859
sigH	ydfB	20.0	20.0	0.419691079638	0.990110579221	0	0.722222222222	0.563498098859
ytlI	rpsN	20.0	20.0	0.525620623742	0.990092703001	0	0.721870433512	0.563498098859
sigA	rplN	20.0	20.0	0.535656886457	0.99008450499	1	0.722005842259	0.563878326996
spxA	yrhB	20.0	20.0	0.449839130275	0.990082113903	1	0.722141119221	0.564258555133
spoIVCB	yhjR	20.0	20.0	0.451285138598	0.990081658458	1	0.722276264591	0.56463878327
cymR	ssuD	-20.0	20.0	0.556500775384	0.990081316874	-1	0.722411278561	0.565019011407
abrB	yqcF	-20.0	20.0	0.538184627948	0.990062871348	0	0.722060252672	0.565019011407
ylaC	xkdB	-20.0	20.0	0.505414916875	0.990033039695	0	0.721709567751	0.565019011407
xpf	xtrA	-20.0	20.0	0.416108048253	0.990015846643	0	0.721359223301	0.565019011407
csoR	ycnI	-20.0	20.0	0.427421433353	0.989986242712	0	0.721009218826	0.565019011407
ccpA	ppnK	-20.0	20.0	0.483314769144	0.989982371429	0	0.720659553831	0.565019011407
sigB	yqxL	20.0	20.0	0.494559354523	0.98997531203	1	0.720794958798	0.565399239544
fur	yhfH	20.0	20.0	0.503794730669	0.989966544712	0	0.720445736434	0.565399239544
sigF	clpC	20.0	20.0	0.428768569972	0.989964495209	1	0.720581113801	0.565779467681
hrcA	clpQ	-20.0	20.0	0.476294737547	0.989963242735	0	0.720232333011	0.565779467681
abrB	dhbC	-20.0	20.0	0.511063476884	0.989961762538	-1	0.720367682632	0.566159695817
sigM	mreC	20.0	20.0	0.491317296002	0.989954817001	1	0.720502901354	0.566539923954
sigH	yobO	20.0	20.0	0.422683163696	0.989953109082	0	0.720154664089	0.566539923954
sigM	dltA	20.0	20.0	0.480194486803	0.98995208433	1	0.720289855072	0.566920152091
resD	ctaA	20.0	20.0	0.396832441901	0.989923732873	1	0.7204249155	0.567300380228
sigG	yutC	20.0	20.0	0.442976662022	0.989918153671	0	0.720077220077	0.567300380228
mntR	ydfM	20.0	20.0	0.482066318236	0.989903921012	0	0.719729860106	0.567300380228
yodB	moaB	-20.0	20.0	0.417041619953	0.989883312122	0	0.719382835101	0.567300380228
ylaC	ydeP	20.0	20.0	0.383011075661	0.989870331937	0	0.719036144578	0.567300380228
cymR	yoaD	-20.0	20.0	0.39757571004	0.989863727983	0	0.718689788054	0.567300380228
resD	yfmQ	20.0	20.0	0.417984616648	0.989846762654	0	0.718343765046	0.567300380228
comK	tlpC	20.0	20.0	0.446703113908	0.989845624041	0	0.717998075072	0.567300380228
ylaC	yqjX	20.0	20.0	0.420568945594	0.989843005232	0	0.717652717653	0.567300380228
ysmB	yeeK	20.0	20.0	0.431304801313	0.989818866642	0	0.717307692308	0.567300380228
ccpA	citB	-20.0	20.0	0.457966061021	0.989815223081	0	0.716962998558	0.567300380228
sigA	rpmJ	20.0	20.0	0.472352018132	0.989808505266	1	0.717098943324	0.567680608365
sigG	ydfR	20.0	20.0	0.5103027257	0.989801901312	1	0.717234757561	0.568060836502
degU	yukD	20.0	20.0	0.391316024642	0.989792223104	0	0.71689059501	0.568060836502
spo0A	pdhA	-20.0	20.0	0.511992583096	0.989788010237	0	0.71654676259	0.568060836502
tnrA	ilvH	-20.0	20.0	0.388401111437	0.989787668653	-1	0.716682646213	0.568441064639
ccpA	hisZ	20.0	20.0	0.492062006453	0.989769336989	0	0.716339242932	0.568441064639
cssR	yuxN	20.0	20.0	0.500590684901	0.989753168688	0	0.715996168582	0.568441064639
gerE	ypqP	20.0	20.0	0.435280097242	0.989747020179	0	0.71565342269	0.568441064639
sigB	yojJ	20.0	20.0	0.443166005598	0.989721856838	0	0.715311004785	0.568441064639
natR	yxaJ	20.0	20.0	0.501176475242	0.989690317266	0	0.714968914395	0.568441064639
ccpC	yusY	-20.0	20.0	0.500324398698	0.989684624202	0	0.714627151052	0.568441064639
codY	ureA	-20.0	20.0	0.452567475331	0.989671302433	-1	0.714763497372	0.568821292776
rok	ytbJ	20.0	20.0	0.362799934398	0.989647277705	0	0.714422158548	0.568821292776
spo0A	pdhD	-20.0	20.0	0.550262070395	0.989638965832	0	0.714081145585	0.568821292776
mntR	yptA	20.0	20.0	0.41823167915	0.989597748052	0	0.713740458015	0.568821292776
abrB	appB	-20.0	20.0	0.393648517679	0.989591144098	0	0.713400095374	0.568821292776
arfM	nasE	20.0	20.0	0.460799553548	0.989584540144	1	0.713536701621	0.569201520913
lmrA	rho	-20.0	20.0	0.462796342178	0.989577253023	0	0.713196760362	0.569201520913
ypoP	yjcO	20.0	20.0	0.458627781889	0.989553797601	0	0.712857142857	0.569201520913
ccpA	yerA	-20.0	20.0	0.51987495785	0.989548559982	0	0.712517848644	0.569201520913
cymR	yxxB	-20.0	20.0	0.410024210432	0.989543436225	0	0.71217887726	0.569201520913
ycgK	ywgB	20.0	20.0	0.720744174676	0.989538995635	0	0.711840228245	0.569201520913
hrcA	yvrH	-20.0	20.0	0.49065180048	0.989526357034	0	0.711501901141	0.569201520913
sigF	bofC	20.0	20.0	0.478174849227	0.989510188734	1	0.711638954869	0.569581749049
ftsR	yabB	20.0	20.0	0.413736216612	0.989498347161	0	0.711301044634	0.569581749049
sigE	cwlJ	20.0	20.0	0.58930868185	0.989496297658	1	0.711438063598	0.569961977186
ccpA	yvyI	-20.0	20.0	0.460559287558	0.98949197093	0	0.71110056926	0.569961977186
abrB	epsO	-20.0	20.0	0.504655011607	0.989487758063	-1	0.711237553343	0.570342205323
abrB	yozM	-20.0	20.0	0.415600115358	0.989485366976	0	0.710900473934	0.570342205323
sigD	yvbJ	20.0	20.0	0.503801853669	0.989484228364	0	0.71056371388	0.570342205323
cggR	ahpF	-20.0	20.0	0.469933098565	0.989472842236	0	0.710227272727	0.570342205323
hrcA	rimO	-20.0	20.0	0.427133096226	0.989465782838	-1	0.71036441079	0.57072243346
slrR	yukC	-20.0	20.0	0.388486321112	0.989457698687	0	0.710028382214	0.57072243346
fur	yfmC	-20.0	20.0	0.397452038751	0.989445515531	-1	0.710165484634	0.571102661597
spo0A	ybeC	-20.0	20.0	0.481661979462	0.989442782861	0	0.709829867675	0.571102661597
resD	yxaL	20.0	20.0	0.399137413004	0.989436975936	0	0.709494567785	0.571102661597
ylaC	yecA	20.0	20.0	0.434909318746	0.989415570017	0	0.709159584514	0.571102661597
abrB	yvrO	-20.0	20.0	0.578665083147	0.989399060132	-1	0.709296838131	0.571482889734
sigF	ywnF	20.0	20.0	0.488349310036	0.989395644294	0	0.708962264151	0.571482889734
rok	albF	-20.0	20.0	0.5380069662	0.98939257004	-1	0.709099481377	0.571863117871
alsR	yrhE	20.0	20.0	0.462731199443	0.989386763115	0	0.70876531574	0.571863117871
gerE	ytaF	-20.0	20.0	0.425560930553	0.989381070051	0	0.708431464908	0.571863117871
spoIVCB	yjaZ	20.0	20.0	0.435556592385	0.989373441346	0	0.708097928437	0.571863117871
sigA	rplP	20.0	20.0	0.470509343305	0.989368089866	1	0.708235294118	0.572243346008
spoIVCB	kapD	20.0	20.0	0.485866573566	0.989365129473	0	0.707902163688	0.572243346008
fur	ywbO	-20.0	20.0	0.442670264605	0.989356703739	0	0.707569346497	0.572243346008
sigM	yycI	20.0	20.0	0.530031479243	0.989346570086	0	0.707236842105	0.572243346008
spo0A	ylzI	-20.0	20.0	0.608236755327	0.989342584941	0	0.70690465007	0.572243346008
sigA	ybxB	20.0	20.0	0.481996131325	0.989340535438	0	0.706572769953	0.572243346008
spo0A	yuxO	20.0	20.0	0.457148291557	0.989327099808	0	0.706241201314	0.572243346008
rghRA	yhgD	20.0	20.0	0.446332890673	0.989313664178	0	0.705909943715	0.572243346008
ctsR	ecsA	-20.0	20.0	0.451389420827	0.989293852317	0	0.705578996718	0.572243346008
sigE	hemZ	20.0	20.0	0.442785030325	0.989281555299	0	0.705248359888	0.572243346008
abrB	yydH	-20.0	20.0	0.393382584636	0.989278139461	-1	0.705386416862	0.572623574144
resD	albF	20.0	20.0	0.514445186122	0.989275065207	1	0.705524344569	0.573003802281
mhqR	yvaB	-20.0	20.0	0.448711598194	0.98927085234	-1	0.705662143191	0.573384030418
ylpC	accB	-20.0	20.0	0.427306671658	0.989261287993	0	0.705332086062	0.573384030418
rok	albG	-20.0	20.0	0.45252946403	0.9892583276	-1	0.705469845722	0.573764258555
ylaC	yktA	20.0	20.0	0.419295009766	0.98925297612	0	0.705140186916	0.573764258555
ccpA	ytcQ	-20.0	20.0	0.433671473503	0.989244322663	0	0.704810836058	0.573764258555
azlB	yvzH	-20.0	20.0	0.515590466432	0.989236010791	0	0.704481792717	0.573764258555
ccpA	resC	-20.0	20.0	0.40398471291	0.989228951392	-1	0.704619692021	0.574144486692
sigA	infA	20.0	20.0	0.403787066633	0.989206292999	1	0.704757462687	0.574524714829
spoIIID	spoIIIAF	-20.0	20.0	0.37681834865	0.989169515808	-1	0.704895104895	0.574904942966
sigH	ftsA	20.0	20.0	0.559103214639	0.989159723738	1	0.705032618826	0.575285171103
sigB	ydhK	20.0	20.0	0.597196965893	0.989156421762	1	0.705170004658	0.57566539924
ccpA	gmuF	-20.0	20.0	0.497973191318	0.989151525727	-1	0.70530726257	0.576045627376
tnrA	ilvD	-20.0	20.0	0.380313351177	0.989141392074	0	0.704979060028	0.576045627376
gerE	cgeC	20.0	20.0	0.425260712292	0.989140595045	1	0.70511627907	0.576425855513
ftsR	thyA	20.0	20.0	0.407927803109	0.989130233669	0	0.704788470479	0.576425855513
sigB	yjzE	20.0	20.0	0.395030908808	0.989124882189	1	0.704925650558	0.57680608365
ccpA	yobO	-20.0	20.0	0.387654391341	0.989110763391	-1	0.705062703205	0.577186311787
degU	yukC	20.0	20.0	0.386351512695	0.989107575276	0	0.704735376045	0.577186311787
sigG	gerAC	20.0	20.0	0.426408507938	0.989105753495	1	0.704872389791	0.577566539924
spxA	yrhC	20.0	20.0	0.433978582431	0.98908560005	1	0.705009276438	0.577946768061
sigB	ydaD	20.0	20.0	0.419318743346	0.98908377827	1	0.705146036161	0.578326996198
cymR	ybgF	-20.0	20.0	0.387545668098	0.989080248571	0	0.704819277108	0.578326996198
sigH	spoIIAA	20.0	20.0	0.380872977839	0.989049392166	1	0.704955998147	0.578707224335
sigF	ydhU	20.0	20.0	0.40492259259	0.989047342663	0	0.70462962963	0.578707224335
ctsR	radA	-20.0	20.0	0.364754832494	0.98903276842	-1	0.704766311893	0.579087452471
walR	tagD	20.0	20.0	0.4500201786	0.989024001102	1	0.704902867715	0.579467680608
cymR	mtnA	-20.0	20.0	0.471159403759	0.989023090212	0	0.704576976422	0.579467680608
yusO	yjzF	20.0	20.0	0.364303817898	0.98900862983	0	0.704251386322	0.579467680608
sigB	ytkC	20.0	20.0	0.403492797507	0.988993486281	0	0.703926096998	0.579467680608
ypoP	codY	20.0	20.0	0.607270377311	0.988988476385	0	0.703601108033	0.579467680608
sigH	rapK	20.0	20.0	0.397429056777	0.988971624917	0	0.703276419012	0.579467680608
bmrR	fhuB	20.0	20.0	0.435848760897	0.988951357611	0	0.70295202952	0.579467680608
spoIVCB	ykvQ	20.0	20.0	0.425464309573	0.988940882374	1	0.703088981097	0.579847908745
ohrR	estA	-20.0	20.0	0.428561933947	0.988934620004	0	0.702764976959	0.579847908745
codY	yocS	-20.0	20.0	0.466831719649	0.988926649715	0	0.702441271304	0.579847908745
ysmB	ypqP	20.0	20.0	0.412962779529	0.988910025969	0	0.70211786372	0.579847908745
abrB	yqcG	-20.0	20.0	0.500411419675	0.988907293298	-1	0.702254947078	0.580228136882
spo0A	flhF	-20.0	20.0	0.472089764771	0.988903649738	-1	0.702391904324	0.580608365019
abrB	yxiC	-20.0	20.0	0.464036311268	0.988903422015	0	0.702068965517	0.580608365019
spoIVCB	cwlC	20.0	20.0	0.395574360594	0.98888326857	1	0.702205882353	0.580988593156
citR	yhdF	-20.0	20.0	0.397039902712	0.988866530963	0	0.701883325678	0.580988593156
sigE	yjdG	20.0	20.0	0.380007593522	0.988860837899	0	0.701561065197	0.580988593156
zur	adcB	-20.0	20.0	0.395819113016	0.988859016119	-1	0.701698026618	0.581368821293
yfiV	ytmB	20.0	20.0	0.599957032131	0.988841367622	0	0.701376146789	0.581368821293
spo0A	ftsX	-20.0	20.0	0.35943127817	0.988836927032	-1	0.7015130674	0.58174904943
sigB	clpP	20.0	20.0	0.415939004046	0.988832486443	1	0.701649862511	0.582129277567
sigG	ymfJ	20.0	20.0	0.390632032778	0.988825654766	0	0.701328447091	0.582129277567
ylbO	cotG	20.0	20.0	0.530285162888	0.98880720924	1	0.701465201465	0.582509505703
spoIIID	ywlD	-20.0	20.0	0.391925275158	0.988799011229	0	0.70114416476	0.582509505703
sigH	yvaM	20.0	20.0	0.458689765348	0.988795823113	0	0.700823421775	0.582509505703
comK	coiA	20.0	20.0	0.511730464454	0.988792634997	0	0.700502972108	0.582509505703
ykrK	yxiH	20.0	20.0	0.385006240501	0.98878660035	0	0.700182815356	0.582509505703
sigF	cydC	20.0	20.0	0.358573093068	0.988770773633	0	0.699862951119	0.582509505703
sigE	yhjQ	20.0	20.0	0.378360265193	0.988761095425	0	0.699543378995	0.582509505703
sigE	spoIIQ	20.0	20.0	0.42773651888	0.988757679587	0	0.699224098585	0.582509505703
sigB	yvbG	20.0	20.0	0.446257041952	0.988732516246	0	0.698905109489	0.582509505703
abrB	ctaO	-20.0	20.0	0.460691823002	0.988720219228	-1	0.699042407661	0.58288973384
tnrA	serC	-20.0	20.0	0.402808058048	0.988710768743	0	0.69872379216	0.58288973384
abrB	yoxA	-20.0	20.0	0.395468287534	0.988681050951	0	0.69840546697	0.58288973384
cymR	metP	-20.0	20.0	0.421601057738	0.988666248986	0	0.698087431694	0.58288973384
abrB	ybfO	-20.0	20.0	0.506780535411	0.988638352974	-1	0.698224852071	0.583269961977
walR	tagB	20.0	20.0	0.447745294163	0.988637783668	1	0.698362147407	0.583650190114
sigD	ywqJ	-20.0	20.0	0.437204721621	0.988623437147	0	0.698044565712	0.583650190114
cymR	metE	-20.0	20.0	0.437022536632	0.988623209425	0	0.697727272727	0.583650190114
cymR	yxeL	-20.0	20.0	0.372517518876	0.988603853009	-1	0.697864606997	0.584030418251
sigA	rplC	20.0	20.0	0.40163541048	0.988595313413	1	0.69800181653	0.584410646388
yusO	yhbI	-20.0	20.0	0.420828459599	0.988593491633	0	0.697684975034	0.584410646388
degU	yxiD	20.0	20.0	0.380047529391	0.988592580743	0	0.697368421053	0.584410646388
ylbO	yqhV	-20.0	20.0	0.46727399668	0.988587684708	-1	0.697505668934	0.584790874525
spoIIID	ytvI	-20.0	20.0	0.378680675937	0.988585749066	0	0.697189483228	0.584790874525
sigM	efeN	20.0	20.0	0.444321677033	0.988562635228	1	0.697326687812	0.585171102662
rok	yqgA	-20.0	20.0	0.470001180956	0.988551476823	0	0.697010869565	0.585171102662
spo0A	ykfA	20.0	20.0	0.392268698917	0.98854225406	0	0.696695337257	0.585171102662
sigB	yybO	20.0	20.0	0.427314663547	0.988541115448	0	0.696380090498	0.585171102662
comK	ssbA	20.0	20.0	0.50475280593	0.988538724361	1	0.696517412935	0.585551330798
ytcD	yqeW	20.0	20.0	0.440521251488	0.98852164517	0	0.696202531646	0.585551330798
sigX	rapD	20.0	20.0	0.373970726744	0.988515268939	1	0.696339810212	0.585931558935
gabR	yusS	20.0	20.0	0.390873409874	0.988510942211	0	0.696025293586	0.585931558935
yvrH	dltA	20.0	20.0	0.480281240248	0.988509462014	1	0.696162528217	0.586311787072
ylaC	yvrG	20.0	20.0	0.360778051049	0.988500694696	0	0.695848375451	0.586311787072
bltR	yvdS	20.0	20.0	0.4417242731	0.988498759054	0	0.695534506089	0.586311787072
codY	appD	-20.0	20.0	0.416105980152	0.988496140245	-1	0.695671776375	0.586692015209
ccpA	galK	-20.0	20.0	0.472641994067	0.988495001632	-1	0.695808922938	0.587072243346
yvrH	yxzG	20.0	20.0	0.386835673345	0.988491358072	0	0.695495495495	0.587072243346
ylbO	spoIIIAB	-20.0	20.0	0.396948059153	0.988482818476	-1	0.695632597929	0.587452471483
phoP	tuaA	20.0	20.0	0.505084241068	0.988457541274	1	0.695769576958	0.58783269962
yvcP	ycbK	20.0	20.0	0.389238157436	0.988375561158	0	0.695456590193	0.58783269962
abrB	skfF	-20.0	20.0	0.413198518444	0.988373511655	-1	0.69559352518	0.588212927757
yclJ	ykcC	20.0	20.0	0.369758690015	0.988365313644	1	0.695730337079	0.588593155894
degU	yxiJ	-20.0	20.0	0.376642022197	0.988355863158	0	0.695417789757	0.588593155894
spo0A	skfF	20.0	20.0	0.372764742405	0.988352561181	1	0.695554557701	0.58897338403
sigA	rplB	20.0	20.0	0.512970906663	0.988346526534	1	0.695691202873	0.589353612167
sigM	ypmA	20.0	20.0	0.426668410151	0.988340947331	0	0.695379093764	0.589353612167
sigX	abh	20.0	20.0	0.402790013347	0.988332635459	1	0.695515695067	0.589733840304
sigA	adk	20.0	20.0	0.372195493068	0.988311229539	1	0.695652173913	0.590114068441
gerE	cwlC	20.0	20.0	0.377541966234	0.988306333505	1	0.695788530466	0.590494296578
sigG	yhcT	20.0	20.0	0.389294742583	0.988300754302	0	0.695476936856	0.590494296578
lmrA	sacX	-20.0	20.0	0.41306811283	0.988290051343	0	0.695165622202	0.590494296578
abh	srfAB	-20.0	20.0	0.406500814112	0.988275363239	-1	0.695302013423	0.590874524715
sigB	ctsR	20.0	20.0	0.374040316571	0.988266709782	1	0.695438282648	0.591254752852
ylaC	yrdB	20.0	20.0	0.478221842992	0.98824678406	0	0.695127402772	0.591254752852
sigW	acpS	20.0	20.0	0.429837062807	0.988227199921	0	0.694816800715	0.591254752852
ylaC	yqbM	20.0	20.0	0.354705110864	0.98822355636	0	0.694506476105	0.591254752852
ylaC	pksM	20.0	20.0	0.385248208611	0.988203289054	0	0.694196428571	0.591254752852
ydiH	fnr	-20.0	20.0	0.358531658958	0.988153645539	0	0.693886657742	0.591254752852
sigA	ybzG	20.0	20.0	0.373397243571	0.98813132873	0	0.693577163247	0.591254752852
sigG	ylzJ	20.0	20.0	0.383010126303	0.988126546556	0	0.693267944717	0.591254752852
sigB	ywsB	20.0	20.0	0.439056737361	0.988110833701	1	0.693404634581	0.591634980989
abrB	ybdO	-20.0	20.0	0.432109960463	0.988093640649	-1	0.693541202673	0.592015209125
yuaC	opuCB	-20.0	20.0	0.372229656643	0.98808749214	0	0.693232413179	0.592015209125
sigF	ytcI	20.0	20.0	0.470463764829	0.988078269377	0	0.692923898531	0.592015209125
sigE	murG	20.0	20.0	0.52939034566	0.988077813932	1	0.693060498221	0.592395437262
abrB	dhbA	-20.0	20.0	0.430508592899	0.988037962487	-1	0.693196976434	0.592775665399
phoP	tuaF	20.0	20.0	0.56727921774	0.988037734764	1	0.693333333333	0.593155893536
lexA	uvrC	-20.0	20.0	0.405990138211	0.988019403099	-1	0.69346956908	0.593536121673
yvrH	dltC	20.0	20.0	0.500567010022	0.988018833793	1	0.693605683837	0.59391634981
sigF	yusW	20.0	20.0	0.559091210412	0.988002096186	0	0.693297825122	0.59391634981
sigG	yhfM	20.0	20.0	0.474035426715	0.988000957573	0	0.692990239574	0.59391634981
comA	yheH	20.0	20.0	0.436058967631	0.987974997203	0	0.692682926829	0.59391634981
sigB	ywnF	20.0	20.0	0.413300512958	0.987964635828	0	0.692375886525	0.59391634981
yvkB	yvkA	20.0	20.0	0.379735894278	0.987959625932	0	0.692069118299	0.59391634981
sigB	yhdL	20.0	20.0	0.398305094507	0.98795586851	0	0.691762621789	0.59391634981
yqaE	yqbN	-20.0	20.0	0.499951394627	0.987930477446	0	0.691456396636	0.59391634981
abrB	ctaC	-20.0	20.0	0.402880828697	0.987925922995	-1	0.691592920354	0.594296577947
